% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=161168, Wed Nov 26 12:23:00 2025
11 176 -0.029550818714133075 -0.005772429956901953 0.005310094704522636 0.019443926591436185 0.9362217522623776 0.9754529708554002 0.9831277073217857 0.9892588834415571 0.991796027658 0.9930273533158285 0.9947194226461119 0.9952589067578258 0.9958272026357526 0.9966540008157935 0.9978572915748647 0.9992530159952986 1.0004509429135877 1.0009445797659806 1.0028070621892926 1.0062503433532097 1.0114006323175873 1.0145236569516993 1.015473269159741 1.0192849762631941 1.029406300980871 1.046361350497719
12 192 -0.029550818714133075 -0.005772429956901953 0.005310094704522636 0.019443926591436185 0.9362217522623776 0.9754529708554002 0.9831277073217857 0.9892588834415571 0.991796027658 0.9930273533158285 0.9947194226461119 0.9952589067578258 0.9958272026357526 0.9966540008157935 0.9978572915748647 0.9992530159952986 1.0004509429135877 1.0009445797659806 1.0028070621892926 1.0062503433532097 1.0114006323175873 1.0145236569516993 1.015473269159741 1.0192849762631941 1.029406300980871 1.046361350497719
13 208 -0.029550818714133075 -0.005772429956901953 0.005310094704522636 0.019443926591436185 0.9362217522623776 0.9754529708554002 0.9831277073217857 0.9892588834415571 0.991796027658 0.9930273533158285 0.9947194226461119 0.9952589067578258 0.9958272026357526 0.9966540008157935 0.9978572915748647 0.9992530159952986 1.0004509429135877 1.0009445797659806 1.0028070621892926 1.0062503433532097 1.0114006323175873 1.0145236569516993 1.015473269159741 1.0192849762631941 1.029406300980871 1.046361350497719
14 224 -0.029550818714133075 -0.005772429956901953 0.005310094704522636 0.019443926591436185 0.9362217522623776 0.9754529708554002 0.9831277073217857 0.9892588834415571 0.991796027658 0.9930273533158285 0.9947194226461119 0.9952589067578258 0.9958272026357526 0.9966540008157935 0.9978572915748647 0.9992530159952986 1.0004509429135877 1.0009445797659806 1.0028070621892926 1.0062503433532097 1.0114006323175873 1.0145236569516993 1.015473269159741 1.0192849762631941 1.029406300980871 1.046361350497719
15 240 -0.029550818714133075 -0.005772429956901953 0.005310094704522636 0.019443926591436185 0.9362217522623776 0.9754529708554002 0.9831277073217857 0.9892588834415571 0.991796027658 0.9930273533158285 0.9947194226461119 0.9952589067578258 0.9958272026357526 0.9966540008157935 0.9978572915748647 0.9992530159952986 1.0004509429135877 1.0009445797659806 1.0028070621892926 1.0062503433532097 1.0114006323175873 1.0145236569516993 1.015473269159741 1.0192849762631941 1.029406300980871 1.046361350497719
16 256 -0.029550818714133075 -0.005772429956901953 0.005310094704522636 0.019443926591436185 0.9362217522623776 0.9754529708554002 0.9831277073217857 0.9892588834415571 0.991796027658 0.9930273533158285 0.9947194226461119 0.9952589067578258 0.9958272026357526 0.9966540008157935 0.9978572915748647 0.9992530159952986 1.0004509429135877 1.0009445797659806 1.0028070621892926 1.0062503433532097 1.0114006323175873 1.0145236569516993 1.015473269159741 1.0192849762631941 1.029406300980871 1.046361350497719
17 272 -0.029550818714133075 -0.005772429956901953 0.005310094704522636 0.019443926591436185 0.9362217522623776 0.9754529708554002 0.9831277073217857 0.9892588834415571 0.991796027658 0.9930273533158285 0.9947194226461119 0.9952589067578258 0.9958272026357526 0.9966540008157935 0.9978572915748647 0.9992530159952986 1.0004509429135877 1.0009445797659806 1.0028070621892926 1.0062503433532097 1.0114006323175873 1.0145236569516993 1.015473269159741 1.0192849762631941 1.029406300980871 1.046361350497719
18 288 -0.029550818714133075 -0.005772429956901953 0.005310094704522636 0.019443926591436185 0.9362217522623776 0.9754529708554002 0.9831277073217857 0.9892588834415571 0.991796027658 0.9930273533158285 0.9947194226461119 0.9952589067578258 0.9958272026357526 0.9966540008157935 0.9978572915748647 0.9992530159952986 1.0004509429135877 1.0009445797659806 1.0028070621892926 1.0062503433532097 1.0114006323175873 1.0145236569516993 1.015473269159741 1.0192849762631941 1.029406300980871 1.046361350497719
19 304 -0.029550818714133075 -0.005772429956901953 0.005310094704522636 0.019443926591436185 0.9362217522623776 0.9754529708554002 0.9831277073217857 0.9892588834415571 0.991796027658 0.9930273533158285 0.9947194226461119 0.9952589067578258 0.9958272026357526 0.9966540008157935 0.9978572915748647 0.9992530159952986 1.0004509429135877 1.0009445797659806 1.0028070621892926 1.0062503433532097 1.0114006323175873 1.0145236569516993 1.015473269159741 1.0192849762631941 1.029406300980871 1.046361350497719
20 320 -0.029550818714133075 -0.005772429956901953 0.005310094704522636 0.019443926591436185 0.9362217522623776 0.9754529708554002 0.9831277073217857 0.9892588834415571 0.991796027658 0.9930273533158285 0.9947194226461119 0.9952589067578258 0.9958272026357526 0.9966540008157935 0.9978572915748647 0.9992530159952986 1.0004509429135877 1.0009445797659806 1.0028070621892926 1.0062503433532097 1.0114006323175873 1.0145236569516993 1.015473269159741 1.0192849762631941 1.029406300980871 1.046361350497719
